# Assembly name:  ASM2131166v1
# Organism name:  Escherichia coli (E. coli)
# Infraspecific name:  strain=C2S2_CB6
# Taxid:          562
# BioSample:      SAMN20931194
# BioProject:     PRJNA756824
# Submitter:      Bangladesh Council of Scientific and Industrial Research (BCSIR)
# Date:           2021-12-28
# Assembly type:  na
# Release type:   major
# Assembly level: Contig
# Genome representation: full
# WGS project:    JAJPGM01
# Assembly method: SPAdes v. 3.13.1
# Expected final version: yes
# Genome coverage: 50.0x
# Sequencing technology: Illumina NextSeq
# GenBank assembly accession: GCA_021311665.1
# RefSeq assembly accession: GCF_021311665.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_021311685.1	GCF_021311685.1	Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
BCSIR_EC_C2_scaffold_410	unplaced-scaffold	na	na	JAJPGM010000411.1	=	NZ_JAJPGM010000411.1	Primary Assembly	311	na
BCSIR_EC_C2_scaffold_411	unplaced-scaffold	na	na	JAJPGM010000412.1	=	NZ_JAJPGM010000412.1	Primary Assembly	127329	na
BCSIR_EC_C2_scaffold_412	unplaced-scaffold	na	na	JAJPGM010000413.1	=	NZ_JAJPGM010000413.1	Primary Assembly	338	na
BCSIR_EC_C2_scaffold_413	unplaced-scaffold	na	na	JAJPGM010000414.1	=	NZ_JAJPGM010000414.1	Primary Assembly	45266	na
BCSIR_EC_C2_scaffold_414	unplaced-scaffold	na	na	JAJPGM010000415.1	=	NZ_JAJPGM010000415.1	Primary Assembly	344	na
BCSIR_EC_C2_scaffold_415	unplaced-scaffold	na	na	JAJPGM010000416.1	=	NZ_JAJPGM010000416.1	Primary Assembly	162584	na
BCSIR_EC_C2_scaffold_416	unplaced-scaffold	na	na	JAJPGM010000417.1	=	NZ_JAJPGM010000417.1	Primary Assembly	25212	na
BCSIR_EC_C2_scaffold_417	unplaced-scaffold	na	na	JAJPGM010000418.1	=	NZ_JAJPGM010000418.1	Primary Assembly	457	na
BCSIR_EC_C2_scaffold_418	unplaced-scaffold	na	na	JAJPGM010000419.1	=	NZ_JAJPGM010000419.1	Primary Assembly	466	na
BCSIR_EC_C2_scaffold_419	unplaced-scaffold	na	na	JAJPGM010000420.1	=	NZ_JAJPGM010000420.1	Primary Assembly	401	na
BCSIR_EC_C2_scaffold_42	unplaced-scaffold	na	na	JAJPGM010000043.1	=	NZ_JAJPGM010000043.1	Primary Assembly	703	na
BCSIR_EC_C2_scaffold_420	unplaced-scaffold	na	na	JAJPGM010000421.1	=	NZ_JAJPGM010000421.1	Primary Assembly	124236	na
BCSIR_EC_C2_scaffold_421	unplaced-scaffold	na	na	JAJPGM010000422.1	=	NZ_JAJPGM010000422.1	Primary Assembly	184361	na
BCSIR_EC_C2_scaffold_422	unplaced-scaffold	na	na	JAJPGM010000423.1	=	NZ_JAJPGM010000423.1	Primary Assembly	34800	na
BCSIR_EC_C2_scaffold_423	unplaced-scaffold	na	na	JAJPGM010000424.1	=	NZ_JAJPGM010000424.1	Primary Assembly	415	na
BCSIR_EC_C2_scaffold_424	unplaced-scaffold	na	na	JAJPGM010000425.1	=	NZ_JAJPGM010000425.1	Primary Assembly	417	na
BCSIR_EC_C2_scaffold_425	unplaced-scaffold	na	na	JAJPGM010000426.1	=	NZ_JAJPGM010000426.1	Primary Assembly	116099	na
BCSIR_EC_C2_scaffold_426	unplaced-scaffold	na	na	JAJPGM010000427.1	=	NZ_JAJPGM010000427.1	Primary Assembly	1359	na
BCSIR_EC_C2_scaffold_427	unplaced-scaffold	na	na	JAJPGM010000428.1	=	NZ_JAJPGM010000428.1	Primary Assembly	1128	na
BCSIR_EC_C2_scaffold_428	unplaced-scaffold	na	na	JAJPGM010000429.1	=	NZ_JAJPGM010000429.1	Primary Assembly	630	na
BCSIR_EC_C2_scaffold_429	unplaced-scaffold	na	na	JAJPGM010000430.1	=	NZ_JAJPGM010000430.1	Primary Assembly	120574	na
BCSIR_EC_C2_scaffold_43	unplaced-scaffold	na	na	JAJPGM010000044.1	=	NZ_JAJPGM010000044.1	Primary Assembly	399	na
BCSIR_EC_C2_scaffold_430	unplaced-scaffold	na	na	JAJPGM010000431.1	=	NZ_JAJPGM010000431.1	Primary Assembly	204729	na
BCSIR_EC_C2_scaffold_431	unplaced-scaffold	na	na	JAJPGM010000432.1	=	NZ_JAJPGM010000432.1	Primary Assembly	398	na
BCSIR_EC_C2_scaffold_432	unplaced-scaffold	na	na	JAJPGM010000433.1	=	NZ_JAJPGM010000433.1	Primary Assembly	381	na
BCSIR_EC_C2_scaffold_433	unplaced-scaffold	na	na	JAJPGM010000434.1	=	NZ_JAJPGM010000434.1	Primary Assembly	54275	na
BCSIR_EC_C2_scaffold_434	unplaced-scaffold	na	na	JAJPGM010000435.1	=	NZ_JAJPGM010000435.1	Primary Assembly	179477	na
BCSIR_EC_C2_scaffold_435	unplaced-scaffold	na	na	JAJPGM010000436.1	=	NZ_JAJPGM010000436.1	Primary Assembly	25314	na
BCSIR_EC_C2_scaffold_436	unplaced-scaffold	na	na	JAJPGM010000437.1	=	NZ_JAJPGM010000437.1	Primary Assembly	319	na
BCSIR_EC_C2_scaffold_437	unplaced-scaffold	na	na	JAJPGM010000438.1	=	NZ_JAJPGM010000438.1	Primary Assembly	525	na
BCSIR_EC_C2_scaffold_438	unplaced-scaffold	na	na	JAJPGM010000439.1	=	NZ_JAJPGM010000439.1	Primary Assembly	33130	na
BCSIR_EC_C2_scaffold_439	unplaced-scaffold	na	na	JAJPGM010000440.1	=	NZ_JAJPGM010000440.1	Primary Assembly	323	na
BCSIR_EC_C2_scaffold_44	unplaced-scaffold	na	na	JAJPGM010000045.1	=	NZ_JAJPGM010000045.1	Primary Assembly	442	na
BCSIR_EC_C2_scaffold_440	unplaced-scaffold	na	na	JAJPGM010000441.1	=	NZ_JAJPGM010000441.1	Primary Assembly	14899	na
BCSIR_EC_C2_scaffold_441	unplaced-scaffold	na	na	JAJPGM010000442.1	=	NZ_JAJPGM010000442.1	Primary Assembly	621	na
BCSIR_EC_C2_scaffold_442	unplaced-scaffold	na	na	JAJPGM010000443.1	=	NZ_JAJPGM010000443.1	Primary Assembly	5503	na
BCSIR_EC_C2_scaffold_443	unplaced-scaffold	na	na	JAJPGM010000444.1	=	NZ_JAJPGM010000444.1	Primary Assembly	4727	na
BCSIR_EC_C2_scaffold_444	unplaced-scaffold	na	na	JAJPGM010000445.1	=	NZ_JAJPGM010000445.1	Primary Assembly	70886	na
BCSIR_EC_C2_scaffold_445	unplaced-scaffold	na	na	JAJPGM010000446.1	=	NZ_JAJPGM010000446.1	Primary Assembly	321	na
BCSIR_EC_C2_scaffold_446	unplaced-scaffold	na	na	JAJPGM010000447.1	=	NZ_JAJPGM010000447.1	Primary Assembly	408	na
BCSIR_EC_C2_scaffold_447	unplaced-scaffold	na	na	JAJPGM010000448.1	=	NZ_JAJPGM010000448.1	Primary Assembly	350	na
BCSIR_EC_C2_scaffold_448	unplaced-scaffold	na	na	JAJPGM010000449.1	=	NZ_JAJPGM010000449.1	Primary Assembly	737	na
BCSIR_EC_C2_scaffold_449	unplaced-scaffold	na	na	JAJPGM010000450.1	=	NZ_JAJPGM010000450.1	Primary Assembly	16512	na
BCSIR_EC_C2_scaffold_45	unplaced-scaffold	na	na	JAJPGM010000046.1	=	NZ_JAJPGM010000046.1	Primary Assembly	581	na
BCSIR_EC_C2_scaffold_450	unplaced-scaffold	na	na	JAJPGM010000451.1	=	NZ_JAJPGM010000451.1	Primary Assembly	24390	na
BCSIR_EC_C2_scaffold_451	unplaced-scaffold	na	na	JAJPGM010000452.1	=	NZ_JAJPGM010000452.1	Primary Assembly	11157	na
BCSIR_EC_C2_scaffold_452	unplaced-scaffold	na	na	JAJPGM010000453.1	=	NZ_JAJPGM010000453.1	Primary Assembly	8834	na
BCSIR_EC_C2_scaffold_453	unplaced-scaffold	na	na	JAJPGM010000454.1	=	NZ_JAJPGM010000454.1	Primary Assembly	441	na
BCSIR_EC_C2_scaffold_454	unplaced-scaffold	na	na	JAJPGM010000455.1	=	NZ_JAJPGM010000455.1	Primary Assembly	311	na
BCSIR_EC_C2_scaffold_455	unplaced-scaffold	na	na	JAJPGM010000456.1	=	NZ_JAJPGM010000456.1	Primary Assembly	583	na
BCSIR_EC_C2_scaffold_456	unplaced-scaffold	na	na	JAJPGM010000457.1	=	NZ_JAJPGM010000457.1	Primary Assembly	2023	na
BCSIR_EC_C2_scaffold_457	unplaced-scaffold	na	na	JAJPGM010000458.1	=	NZ_JAJPGM010000458.1	Primary Assembly	451	na
BCSIR_EC_C2_scaffold_458	unplaced-scaffold	na	na	JAJPGM010000459.1	=	NZ_JAJPGM010000459.1	Primary Assembly	32992	na
BCSIR_EC_C2_scaffold_459	unplaced-scaffold	na	na	JAJPGM010000460.1	=	NZ_JAJPGM010000460.1	Primary Assembly	442	na
BCSIR_EC_C2_scaffold_46	unplaced-scaffold	na	na	JAJPGM010000047.1	=	NZ_JAJPGM010000047.1	Primary Assembly	416	na
BCSIR_EC_C2_scaffold_460	unplaced-scaffold	na	na	JAJPGM010000461.1	=	NZ_JAJPGM010000461.1	Primary Assembly	914	na
BCSIR_EC_C2_scaffold_461	unplaced-scaffold	na	na	JAJPGM010000462.1	=	NZ_JAJPGM010000462.1	Primary Assembly	364	na
BCSIR_EC_C2_scaffold_462	unplaced-scaffold	na	na	JAJPGM010000463.1	=	NZ_JAJPGM010000463.1	Primary Assembly	365	na
BCSIR_EC_C2_scaffold_463	unplaced-scaffold	na	na	JAJPGM010000464.1	=	NZ_JAJPGM010000464.1	Primary Assembly	319	na
BCSIR_EC_C2_scaffold_464	unplaced-scaffold	na	na	JAJPGM010000465.1	=	NZ_JAJPGM010000465.1	Primary Assembly	468	na
BCSIR_EC_C2_scaffold_465	unplaced-scaffold	na	na	JAJPGM010000466.1	=	NZ_JAJPGM010000466.1	Primary Assembly	2405	na
BCSIR_EC_C2_scaffold_466	unplaced-scaffold	na	na	JAJPGM010000467.1	=	NZ_JAJPGM010000467.1	Primary Assembly	202240	na
BCSIR_EC_C2_scaffold_467	unplaced-scaffold	na	na	JAJPGM010000468.1	=	NZ_JAJPGM010000468.1	Primary Assembly	303	na
BCSIR_EC_C2_scaffold_468	unplaced-scaffold	na	na	JAJPGM010000469.1	=	NZ_JAJPGM010000469.1	Primary Assembly	78083	na
BCSIR_EC_C2_scaffold_469	unplaced-scaffold	na	na	JAJPGM010000470.1	=	NZ_JAJPGM010000470.1	Primary Assembly	32428	na
BCSIR_EC_C2_scaffold_47	unplaced-scaffold	na	na	JAJPGM010000048.1	=	NZ_JAJPGM010000048.1	Primary Assembly	327	na
BCSIR_EC_C2_scaffold_470	unplaced-scaffold	na	na	JAJPGM010000471.1	=	NZ_JAJPGM010000471.1	Primary Assembly	665	na
BCSIR_EC_C2_scaffold_471	unplaced-scaffold	na	na	JAJPGM010000472.1	=	NZ_JAJPGM010000472.1	Primary Assembly	208	na
BCSIR_EC_C2_scaffold_472	unplaced-scaffold	na	na	JAJPGM010000473.1	=	NZ_JAJPGM010000473.1	Primary Assembly	312	na
BCSIR_EC_C2_scaffold_473	unplaced-scaffold	na	na	JAJPGM010000474.1	=	NZ_JAJPGM010000474.1	Primary Assembly	88759	na
BCSIR_EC_C2_scaffold_474	unplaced-scaffold	na	na	JAJPGM010000475.1	=	NZ_JAJPGM010000475.1	Primary Assembly	474	na
BCSIR_EC_C2_scaffold_475	unplaced-scaffold	na	na	JAJPGM010000476.1	=	NZ_JAJPGM010000476.1	Primary Assembly	26179	na
BCSIR_EC_C2_scaffold_476	unplaced-scaffold	na	na	JAJPGM010000477.1	=	NZ_JAJPGM010000477.1	Primary Assembly	517	na
BCSIR_EC_C2_scaffold_477	unplaced-scaffold	na	na	JAJPGM010000478.1	=	NZ_JAJPGM010000478.1	Primary Assembly	281	na
BCSIR_EC_C2_scaffold_478	unplaced-scaffold	na	na	JAJPGM010000479.1	=	NZ_JAJPGM010000479.1	Primary Assembly	65465	na
BCSIR_EC_C2_scaffold_479	unplaced-scaffold	na	na	JAJPGM010000480.1	=	NZ_JAJPGM010000480.1	Primary Assembly	345	na
BCSIR_EC_C2_scaffold_48	unplaced-scaffold	na	na	JAJPGM010000049.1	=	NZ_JAJPGM010000049.1	Primary Assembly	552	na
BCSIR_EC_C2_scaffold_480	unplaced-scaffold	na	na	JAJPGM010000481.1	=	NZ_JAJPGM010000481.1	Primary Assembly	1647	na
BCSIR_EC_C2_scaffold_481	unplaced-scaffold	na	na	JAJPGM010000482.1	=	NZ_JAJPGM010000482.1	Primary Assembly	3398	na
BCSIR_EC_C2_scaffold_482	unplaced-scaffold	na	na	JAJPGM010000483.1	=	NZ_JAJPGM010000483.1	Primary Assembly	104225	na
BCSIR_EC_C2_scaffold_483	unplaced-scaffold	na	na	JAJPGM010000484.1	=	NZ_JAJPGM010000484.1	Primary Assembly	319	na
BCSIR_EC_C2_scaffold_484	unplaced-scaffold	na	na	JAJPGM010000485.1	=	NZ_JAJPGM010000485.1	Primary Assembly	347	na
BCSIR_EC_C2_scaffold_485	unplaced-scaffold	na	na	JAJPGM010000486.1	=	NZ_JAJPGM010000486.1	Primary Assembly	367	na
BCSIR_EC_C2_scaffold_486	unplaced-scaffold	na	na	JAJPGM010000487.1	=	NZ_JAJPGM010000487.1	Primary Assembly	120582	na
BCSIR_EC_C2_scaffold_487	unplaced-scaffold	na	na	JAJPGM010000488.1	=	NZ_JAJPGM010000488.1	Primary Assembly	346	na
BCSIR_EC_C2_scaffold_488	unplaced-scaffold	na	na	JAJPGM010000489.1	=	NZ_JAJPGM010000489.1	Primary Assembly	80510	na
BCSIR_EC_C2_scaffold_489	unplaced-scaffold	na	na	JAJPGM010000490.1	=	NZ_JAJPGM010000490.1	Primary Assembly	584	na
BCSIR_EC_C2_scaffold_49	unplaced-scaffold	na	na	JAJPGM010000050.1	=	NZ_JAJPGM010000050.1	Primary Assembly	639	na
BCSIR_EC_C2_scaffold_490	unplaced-scaffold	na	na	JAJPGM010000491.1	=	NZ_JAJPGM010000491.1	Primary Assembly	444	na
BCSIR_EC_C2_scaffold_491	unplaced-scaffold	na	na	JAJPGM010000492.1	=	NZ_JAJPGM010000492.1	Primary Assembly	471	na
BCSIR_EC_C2_scaffold_492	unplaced-scaffold	na	na	JAJPGM010000493.1	=	NZ_JAJPGM010000493.1	Primary Assembly	9693	na
BCSIR_EC_C2_scaffold_493	unplaced-scaffold	na	na	JAJPGM010000494.1	=	NZ_JAJPGM010000494.1	Primary Assembly	341	na
BCSIR_EC_C2_scaffold_494	unplaced-scaffold	na	na	JAJPGM010000495.1	=	NZ_JAJPGM010000495.1	Primary Assembly	314347	na
BCSIR_EC_C2_scaffold_495	unplaced-scaffold	na	na	JAJPGM010000496.1	=	NZ_JAJPGM010000496.1	Primary Assembly	361	na
BCSIR_EC_C2_scaffold_496	unplaced-scaffold	na	na	JAJPGM010000497.1	=	NZ_JAJPGM010000497.1	Primary Assembly	173863	na
BCSIR_EC_C2_scaffold_497	unplaced-scaffold	na	na	JAJPGM010000498.1	=	NZ_JAJPGM010000498.1	Primary Assembly	55938	na
BCSIR_EC_C2_scaffold_498	unplaced-scaffold	na	na	JAJPGM010000499.1	=	NZ_JAJPGM010000499.1	Primary Assembly	348	na
BCSIR_EC_C2_scaffold_499	unplaced-scaffold	na	na	JAJPGM010000500.1	=	NZ_JAJPGM010000500.1	Primary Assembly	1354	na
BCSIR_EC_C2_scaffold_5	unplaced-scaffold	na	na	JAJPGM010000006.1	=	NZ_JAJPGM010000006.1	Primary Assembly	332	na
BCSIR_EC_C2_scaffold_50	unplaced-scaffold	na	na	JAJPGM010000051.1	=	NZ_JAJPGM010000051.1	Primary Assembly	524	na
BCSIR_EC_C2_scaffold_500	unplaced-scaffold	na	na	JAJPGM010000501.1	=	NZ_JAJPGM010000501.1	Primary Assembly	343	na
BCSIR_EC_C2_scaffold_501	unplaced-scaffold	na	na	JAJPGM010000502.1	=	NZ_JAJPGM010000502.1	Primary Assembly	16689	na
BCSIR_EC_C2_scaffold_502	unplaced-scaffold	na	na	JAJPGM010000503.1	=	NZ_JAJPGM010000503.1	Primary Assembly	7612	na
BCSIR_EC_C2_scaffold_503	unplaced-scaffold	na	na	JAJPGM010000504.1	=	NZ_JAJPGM010000504.1	Primary Assembly	85074	na
BCSIR_EC_C2_scaffold_504	unplaced-scaffold	na	na	JAJPGM010000505.1	=	NZ_JAJPGM010000505.1	Primary Assembly	565	na
BCSIR_EC_C2_scaffold_505	unplaced-scaffold	na	na	JAJPGM010000506.1	=	NZ_JAJPGM010000506.1	Primary Assembly	388	na
BCSIR_EC_C2_scaffold_51	unplaced-scaffold	na	na	JAJPGM010000052.1	=	NZ_JAJPGM010000052.1	Primary Assembly	430	na
BCSIR_EC_C2_scaffold_52	unplaced-scaffold	na	na	JAJPGM010000053.1	=	NZ_JAJPGM010000053.1	Primary Assembly	464	na
BCSIR_EC_C2_scaffold_53	unplaced-scaffold	na	na	JAJPGM010000054.1	=	NZ_JAJPGM010000054.1	Primary Assembly	350	na
BCSIR_EC_C2_scaffold_54	unplaced-scaffold	na	na	JAJPGM010000055.1	=	NZ_JAJPGM010000055.1	Primary Assembly	396	na
BCSIR_EC_C2_scaffold_55	unplaced-scaffold	na	na	JAJPGM010000056.1	=	NZ_JAJPGM010000056.1	Primary Assembly	346	na
BCSIR_EC_C2_scaffold_56	unplaced-scaffold	na	na	JAJPGM010000057.1	=	NZ_JAJPGM010000057.1	Primary Assembly	387	na
BCSIR_EC_C2_scaffold_57	unplaced-scaffold	na	na	JAJPGM010000058.1	=	NZ_JAJPGM010000058.1	Primary Assembly	318	na
BCSIR_EC_C2_scaffold_58	unplaced-scaffold	na	na	JAJPGM010000059.1	=	NZ_JAJPGM010000059.1	Primary Assembly	314	na
BCSIR_EC_C2_scaffold_59	unplaced-scaffold	na	na	JAJPGM010000060.1	=	NZ_JAJPGM010000060.1	Primary Assembly	392	na
BCSIR_EC_C2_scaffold_6	unplaced-scaffold	na	na	JAJPGM010000007.1	=	NZ_JAJPGM010000007.1	Primary Assembly	320	na
BCSIR_EC_C2_scaffold_60	unplaced-scaffold	na	na	JAJPGM010000061.1	=	NZ_JAJPGM010000061.1	Primary Assembly	389	na
BCSIR_EC_C2_scaffold_61	unplaced-scaffold	na	na	JAJPGM010000062.1	=	NZ_JAJPGM010000062.1	Primary Assembly	376	na
BCSIR_EC_C2_scaffold_62	unplaced-scaffold	na	na	JAJPGM010000063.1	=	NZ_JAJPGM010000063.1	Primary Assembly	1100	na
BCSIR_EC_C2_scaffold_63	unplaced-scaffold	na	na	JAJPGM010000064.1	=	NZ_JAJPGM010000064.1	Primary Assembly	1657	na
BCSIR_EC_C2_scaffold_64	unplaced-scaffold	na	na	JAJPGM010000065.1	=	NZ_JAJPGM010000065.1	Primary Assembly	379	na
BCSIR_EC_C2_scaffold_65	unplaced-scaffold	na	na	JAJPGM010000066.1	=	NZ_JAJPGM010000066.1	Primary Assembly	435	na
BCSIR_EC_C2_scaffold_66	unplaced-scaffold	na	na	JAJPGM010000067.1	=	NZ_JAJPGM010000067.1	Primary Assembly	399	na
BCSIR_EC_C2_scaffold_67	unplaced-scaffold	na	na	JAJPGM010000068.1	=	NZ_JAJPGM010000068.1	Primary Assembly	377	na
BCSIR_EC_C2_scaffold_68	unplaced-scaffold	na	na	JAJPGM010000069.1	=	NZ_JAJPGM010000069.1	Primary Assembly	446	na
BCSIR_EC_C2_scaffold_69	unplaced-scaffold	na	na	JAJPGM010000070.1	=	NZ_JAJPGM010000070.1	Primary Assembly	461	na
BCSIR_EC_C2_scaffold_7	unplaced-scaffold	na	na	JAJPGM010000008.1	=	NZ_JAJPGM010000008.1	Primary Assembly	377	na
BCSIR_EC_C2_scaffold_70	unplaced-scaffold	na	na	JAJPGM010000071.1	=	NZ_JAJPGM010000071.1	Primary Assembly	380	na
BCSIR_EC_C2_scaffold_71	unplaced-scaffold	na	na	JAJPGM010000072.1	=	NZ_JAJPGM010000072.1	Primary Assembly	214	na
BCSIR_EC_C2_scaffold_72	unplaced-scaffold	na	na	JAJPGM010000073.1	=	NZ_JAJPGM010000073.1	Primary Assembly	498	na
BCSIR_EC_C2_scaffold_73	unplaced-scaffold	na	na	JAJPGM010000074.1	=	NZ_JAJPGM010000074.1	Primary Assembly	353	na
BCSIR_EC_C2_scaffold_74	unplaced-scaffold	na	na	JAJPGM010000075.1	=	NZ_JAJPGM010000075.1	Primary Assembly	397	na
BCSIR_EC_C2_scaffold_75	unplaced-scaffold	na	na	JAJPGM010000076.1	=	NZ_JAJPGM010000076.1	Primary Assembly	1138	na
BCSIR_EC_C2_scaffold_76	unplaced-scaffold	na	na	JAJPGM010000077.1	=	NZ_JAJPGM010000077.1	Primary Assembly	7296	na
BCSIR_EC_C2_scaffold_77	unplaced-scaffold	na	na	JAJPGM010000078.1	=	NZ_JAJPGM010000078.1	Primary Assembly	510	na
BCSIR_EC_C2_scaffold_78	unplaced-scaffold	na	na	JAJPGM010000079.1	=	NZ_JAJPGM010000079.1	Primary Assembly	366	na
BCSIR_EC_C2_scaffold_79	unplaced-scaffold	na	na	JAJPGM010000080.1	=	NZ_JAJPGM010000080.1	Primary Assembly	347	na
BCSIR_EC_C2_scaffold_8	unplaced-scaffold	na	na	JAJPGM010000009.1	=	NZ_JAJPGM010000009.1	Primary Assembly	485	na
BCSIR_EC_C2_scaffold_80	unplaced-scaffold	na	na	JAJPGM010000081.1	=	NZ_JAJPGM010000081.1	Primary Assembly	311	na
BCSIR_EC_C2_scaffold_81	unplaced-scaffold	na	na	JAJPGM010000082.1	=	NZ_JAJPGM010000082.1	Primary Assembly	2015	na
BCSIR_EC_C2_scaffold_82	unplaced-scaffold	na	na	JAJPGM010000083.1	=	NZ_JAJPGM010000083.1	Primary Assembly	636	na
BCSIR_EC_C2_scaffold_83	unplaced-scaffold	na	na	JAJPGM010000084.1	=	NZ_JAJPGM010000084.1	Primary Assembly	313	na
BCSIR_EC_C2_scaffold_84	unplaced-scaffold	na	na	JAJPGM010000085.1	=	NZ_JAJPGM010000085.1	Primary Assembly	517	na
BCSIR_EC_C2_scaffold_85	unplaced-scaffold	na	na	JAJPGM010000086.1	=	NZ_JAJPGM010000086.1	Primary Assembly	486	na
BCSIR_EC_C2_scaffold_86	unplaced-scaffold	na	na	JAJPGM010000087.1	=	NZ_JAJPGM010000087.1	Primary Assembly	403	na
BCSIR_EC_C2_scaffold_87	unplaced-scaffold	na	na	JAJPGM010000088.1	=	NZ_JAJPGM010000088.1	Primary Assembly	305	na
BCSIR_EC_C2_scaffold_88	unplaced-scaffold	na	na	JAJPGM010000089.1	=	NZ_JAJPGM010000089.1	Primary Assembly	4593	na
BCSIR_EC_C2_scaffold_89	unplaced-scaffold	na	na	JAJPGM010000090.1	=	NZ_JAJPGM010000090.1	Primary Assembly	1321	na
BCSIR_EC_C2_scaffold_9	unplaced-scaffold	na	na	JAJPGM010000010.1	=	NZ_JAJPGM010000010.1	Primary Assembly	347	na
BCSIR_EC_C2_scaffold_90	unplaced-scaffold	na	na	JAJPGM010000091.1	=	NZ_JAJPGM010000091.1	Primary Assembly	701	na
BCSIR_EC_C2_scaffold_91	unplaced-scaffold	na	na	JAJPGM010000092.1	=	NZ_JAJPGM010000092.1	Primary Assembly	269	na
BCSIR_EC_C2_scaffold_92	unplaced-scaffold	na	na	JAJPGM010000093.1	=	NZ_JAJPGM010000093.1	Primary Assembly	358	na
BCSIR_EC_C2_scaffold_93	unplaced-scaffold	na	na	JAJPGM010000094.1	=	NZ_JAJPGM010000094.1	Primary Assembly	599	na
BCSIR_EC_C2_scaffold_94	unplaced-scaffold	na	na	JAJPGM010000095.1	=	NZ_JAJPGM010000095.1	Primary Assembly	2157	na
BCSIR_EC_C2_scaffold_95	unplaced-scaffold	na	na	JAJPGM010000096.1	=	NZ_JAJPGM010000096.1	Primary Assembly	378	na
BCSIR_EC_C2_scaffold_96	unplaced-scaffold	na	na	JAJPGM010000097.1	=	NZ_JAJPGM010000097.1	Primary Assembly	795	na
BCSIR_EC_C2_scaffold_97	unplaced-scaffold	na	na	JAJPGM010000098.1	=	NZ_JAJPGM010000098.1	Primary Assembly	295	na
BCSIR_EC_C2_scaffold_98	unplaced-scaffold	na	na	JAJPGM010000099.1	=	NZ_JAJPGM010000099.1	Primary Assembly	910	na
BCSIR_EC_C2_scaffold_99	unplaced-scaffold	na	na	JAJPGM010000100.1	=	NZ_JAJPGM010000100.1	Primary Assembly	577	na
