# Assembly name:  ASM2365342v1
# Organism name:  Escherichia coli (E. coli)
# Infraspecific name:  strain=C4S4_CHKB13
# Taxid:          562
# BioSample:      SAMN23235417
# BioProject:     PRJNA756824
# Submitter:      Bangladesh Council of Scientific and Industrial Research (BCSIR)
# Date:           2022-06-06
# Assembly type:  na
# Release type:   major
# Assembly level: Contig
# Genome representation: full
# WGS project:    JAJMNK01
# Assembly method: SPAdes v. 3.13.1
# Expected final version: yes
# Genome coverage: 50.0x
# Sequencing technology: Illumina NextSeq
# GenBank assembly accession: GCA_023653425.1
# RefSeq assembly accession: GCF_023653425.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_023653445.1	GCF_023653445.1	Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
BCSIR_EC_C4_scaffold_410	unplaced-scaffold	na	na	JAJMNK010000411.1	=	NZ_JAJMNK010000411.1	Primary Assembly	699	na
BCSIR_EC_C4_scaffold_411	unplaced-scaffold	na	na	JAJMNK010000412.1	=	NZ_JAJMNK010000412.1	Primary Assembly	1149	na
BCSIR_EC_C4_scaffold_412	unplaced-scaffold	na	na	JAJMNK010000413.1	=	NZ_JAJMNK010000413.1	Primary Assembly	465	na
BCSIR_EC_C4_scaffold_413	unplaced-scaffold	na	na	JAJMNK010000414.1	=	NZ_JAJMNK010000414.1	Primary Assembly	42915	na
BCSIR_EC_C4_scaffold_414	unplaced-scaffold	na	na	JAJMNK010000415.1	=	NZ_JAJMNK010000415.1	Primary Assembly	97412	na
BCSIR_EC_C4_scaffold_415	unplaced-scaffold	na	na	JAJMNK010000416.1	=	NZ_JAJMNK010000416.1	Primary Assembly	44783	na
BCSIR_EC_C4_scaffold_416	unplaced-scaffold	na	na	JAJMNK010000417.1	=	NZ_JAJMNK010000417.1	Primary Assembly	13950	na
BCSIR_EC_C4_scaffold_417	unplaced-scaffold	na	na	JAJMNK010000418.1	=	NZ_JAJMNK010000418.1	Primary Assembly	281	na
BCSIR_EC_C4_scaffold_418	unplaced-scaffold	na	na	JAJMNK010000419.1	=	NZ_JAJMNK010000419.1	Primary Assembly	428	na
BCSIR_EC_C4_scaffold_419	unplaced-scaffold	na	na	JAJMNK010000420.1	=	NZ_JAJMNK010000420.1	Primary Assembly	72107	na
BCSIR_EC_C4_scaffold_42	unplaced-scaffold	na	na	JAJMNK010000043.1	=	NZ_JAJMNK010000043.1	Primary Assembly	694	na
BCSIR_EC_C4_scaffold_420	unplaced-scaffold	na	na	JAJMNK010000421.1	=	NZ_JAJMNK010000421.1	Primary Assembly	38224	na
BCSIR_EC_C4_scaffold_421	unplaced-scaffold	na	na	JAJMNK010000422.1	=	NZ_JAJMNK010000422.1	Primary Assembly	1586	na
BCSIR_EC_C4_scaffold_422	unplaced-scaffold	na	na	JAJMNK010000423.1	=	NZ_JAJMNK010000423.1	Primary Assembly	173838	na
BCSIR_EC_C4_scaffold_423	unplaced-scaffold	na	na	JAJMNK010000424.1	=	NZ_JAJMNK010000424.1	Primary Assembly	213905	na
BCSIR_EC_C4_scaffold_424	unplaced-scaffold	na	na	JAJMNK010000425.1	=	NZ_JAJMNK010000425.1	Primary Assembly	479	na
BCSIR_EC_C4_scaffold_425	unplaced-scaffold	na	na	JAJMNK010000426.1	=	NZ_JAJMNK010000426.1	Primary Assembly	357	na
BCSIR_EC_C4_scaffold_426	unplaced-scaffold	na	na	JAJMNK010000427.1	=	NZ_JAJMNK010000427.1	Primary Assembly	389	na
BCSIR_EC_C4_scaffold_427	unplaced-scaffold	na	na	JAJMNK010000428.1	=	NZ_JAJMNK010000428.1	Primary Assembly	2808	na
BCSIR_EC_C4_scaffold_428	unplaced-scaffold	na	na	JAJMNK010000429.1	=	NZ_JAJMNK010000429.1	Primary Assembly	260714	na
BCSIR_EC_C4_scaffold_429	unplaced-scaffold	na	na	JAJMNK010000430.1	=	NZ_JAJMNK010000430.1	Primary Assembly	545	na
BCSIR_EC_C4_scaffold_43	unplaced-scaffold	na	na	JAJMNK010000044.1	=	NZ_JAJMNK010000044.1	Primary Assembly	670	na
BCSIR_EC_C4_scaffold_430	unplaced-scaffold	na	na	JAJMNK010000431.1	=	NZ_JAJMNK010000431.1	Primary Assembly	499	na
BCSIR_EC_C4_scaffold_431	unplaced-scaffold	na	na	JAJMNK010000432.1	=	NZ_JAJMNK010000432.1	Primary Assembly	7345	na
BCSIR_EC_C4_scaffold_432	unplaced-scaffold	na	na	JAJMNK010000433.1	=	NZ_JAJMNK010000433.1	Primary Assembly	312	na
BCSIR_EC_C4_scaffold_433	unplaced-scaffold	na	na	JAJMNK010000434.1	=	NZ_JAJMNK010000434.1	Primary Assembly	72584	na
BCSIR_EC_C4_scaffold_434	unplaced-scaffold	na	na	JAJMNK010000435.1	=	NZ_JAJMNK010000435.1	Primary Assembly	747	na
BCSIR_EC_C4_scaffold_435	unplaced-scaffold	na	na	JAJMNK010000436.1	=	NZ_JAJMNK010000436.1	Primary Assembly	1701	na
BCSIR_EC_C4_scaffold_436	unplaced-scaffold	na	na	JAJMNK010000437.1	=	NZ_JAJMNK010000437.1	Primary Assembly	60811	na
BCSIR_EC_C4_scaffold_437	unplaced-scaffold	na	na	JAJMNK010000438.1	=	NZ_JAJMNK010000438.1	Primary Assembly	344	na
BCSIR_EC_C4_scaffold_438	unplaced-scaffold	na	na	JAJMNK010000439.1	=	NZ_JAJMNK010000439.1	Primary Assembly	456	na
BCSIR_EC_C4_scaffold_439	unplaced-scaffold	na	na	JAJMNK010000440.1	=	NZ_JAJMNK010000440.1	Primary Assembly	378	na
BCSIR_EC_C4_scaffold_44	unplaced-scaffold	na	na	JAJMNK010000045.1	=	NZ_JAJMNK010000045.1	Primary Assembly	387	na
BCSIR_EC_C4_scaffold_440	unplaced-scaffold	na	na	JAJMNK010000441.1	=	NZ_JAJMNK010000441.1	Primary Assembly	5975	na
BCSIR_EC_C4_scaffold_441	unplaced-scaffold	na	na	JAJMNK010000442.1	=	NZ_JAJMNK010000442.1	Primary Assembly	682	na
BCSIR_EC_C4_scaffold_442	unplaced-scaffold	na	na	JAJMNK010000443.1	=	NZ_JAJMNK010000443.1	Primary Assembly	104309	na
BCSIR_EC_C4_scaffold_443	unplaced-scaffold	na	na	JAJMNK010000444.1	=	NZ_JAJMNK010000444.1	Primary Assembly	25076	na
BCSIR_EC_C4_scaffold_444	unplaced-scaffold	na	na	JAJMNK010000445.1	=	NZ_JAJMNK010000445.1	Primary Assembly	6978	na
BCSIR_EC_C4_scaffold_445	unplaced-scaffold	na	na	JAJMNK010000446.1	=	NZ_JAJMNK010000446.1	Primary Assembly	319	na
BCSIR_EC_C4_scaffold_446	unplaced-scaffold	na	na	JAJMNK010000447.1	=	NZ_JAJMNK010000447.1	Primary Assembly	63121	na
BCSIR_EC_C4_scaffold_447	unplaced-scaffold	na	na	JAJMNK010000448.1	=	NZ_JAJMNK010000448.1	Primary Assembly	17376	na
BCSIR_EC_C4_scaffold_448	unplaced-scaffold	na	na	JAJMNK010000449.1	=	NZ_JAJMNK010000449.1	Primary Assembly	286061	na
BCSIR_EC_C4_scaffold_449	unplaced-scaffold	na	na	JAJMNK010000450.1	=	NZ_JAJMNK010000450.1	Primary Assembly	415	na
BCSIR_EC_C4_scaffold_45	unplaced-scaffold	na	na	JAJMNK010000046.1	=	NZ_JAJMNK010000046.1	Primary Assembly	1112	na
BCSIR_EC_C4_scaffold_450	unplaced-scaffold	na	na	JAJMNK010000451.1	=	NZ_JAJMNK010000451.1	Primary Assembly	304	na
BCSIR_EC_C4_scaffold_451	unplaced-scaffold	na	na	JAJMNK010000452.1	=	NZ_JAJMNK010000452.1	Primary Assembly	314439	na
BCSIR_EC_C4_scaffold_452	unplaced-scaffold	na	na	JAJMNK010000453.1	=	NZ_JAJMNK010000453.1	Primary Assembly	62091	na
BCSIR_EC_C4_scaffold_453	unplaced-scaffold	na	na	JAJMNK010000454.1	=	NZ_JAJMNK010000454.1	Primary Assembly	123566	na
BCSIR_EC_C4_scaffold_454	unplaced-scaffold	na	na	JAJMNK010000455.1	=	NZ_JAJMNK010000455.1	Primary Assembly	342	na
BCSIR_EC_C4_scaffold_455	unplaced-scaffold	na	na	JAJMNK010000456.1	=	NZ_JAJMNK010000456.1	Primary Assembly	206371	na
BCSIR_EC_C4_scaffold_456	unplaced-scaffold	na	na	JAJMNK010000457.1	=	NZ_JAJMNK010000457.1	Primary Assembly	30274	na
BCSIR_EC_C4_scaffold_457	unplaced-scaffold	na	na	JAJMNK010000458.1	=	NZ_JAJMNK010000458.1	Primary Assembly	346	na
BCSIR_EC_C4_scaffold_458	unplaced-scaffold	na	na	JAJMNK010000459.1	=	NZ_JAJMNK010000459.1	Primary Assembly	185890	na
BCSIR_EC_C4_scaffold_459	unplaced-scaffold	na	na	JAJMNK010000460.1	=	NZ_JAJMNK010000460.1	Primary Assembly	786	na
BCSIR_EC_C4_scaffold_46	unplaced-scaffold	na	na	JAJMNK010000047.1	=	NZ_JAJMNK010000047.1	Primary Assembly	725	na
BCSIR_EC_C4_scaffold_460	unplaced-scaffold	na	na	JAJMNK010000461.1	=	NZ_JAJMNK010000461.1	Primary Assembly	20003	na
BCSIR_EC_C4_scaffold_461	unplaced-scaffold	na	na	JAJMNK010000462.1	=	NZ_JAJMNK010000462.1	Primary Assembly	363	na
BCSIR_EC_C4_scaffold_462	unplaced-scaffold	na	na	JAJMNK010000463.1	=	NZ_JAJMNK010000463.1	Primary Assembly	721	na
BCSIR_EC_C4_scaffold_463	unplaced-scaffold	na	na	JAJMNK010000464.1	=	NZ_JAJMNK010000464.1	Primary Assembly	191293	na
BCSIR_EC_C4_scaffold_464	unplaced-scaffold	na	na	JAJMNK010000465.1	=	NZ_JAJMNK010000465.1	Primary Assembly	252727	na
BCSIR_EC_C4_scaffold_465	unplaced-scaffold	na	na	JAJMNK010000466.1	=	NZ_JAJMNK010000466.1	Primary Assembly	31068	na
BCSIR_EC_C4_scaffold_466	unplaced-scaffold	na	na	JAJMNK010000467.1	=	NZ_JAJMNK010000467.1	Primary Assembly	1804	na
BCSIR_EC_C4_scaffold_467	unplaced-scaffold	na	na	JAJMNK010000468.1	=	NZ_JAJMNK010000468.1	Primary Assembly	598	na
BCSIR_EC_C4_scaffold_468	unplaced-scaffold	na	na	JAJMNK010000469.1	=	NZ_JAJMNK010000469.1	Primary Assembly	318	na
BCSIR_EC_C4_scaffold_469	unplaced-scaffold	na	na	JAJMNK010000470.1	=	NZ_JAJMNK010000470.1	Primary Assembly	13804	na
BCSIR_EC_C4_scaffold_47	unplaced-scaffold	na	na	JAJMNK010000048.1	=	NZ_JAJMNK010000048.1	Primary Assembly	544	na
BCSIR_EC_C4_scaffold_470	unplaced-scaffold	na	na	JAJMNK010000471.1	=	NZ_JAJMNK010000471.1	Primary Assembly	194922	na
BCSIR_EC_C4_scaffold_471	unplaced-scaffold	na	na	JAJMNK010000472.1	=	NZ_JAJMNK010000472.1	Primary Assembly	2169	na
BCSIR_EC_C4_scaffold_472	unplaced-scaffold	na	na	JAJMNK010000473.1	=	NZ_JAJMNK010000473.1	Primary Assembly	2472	na
BCSIR_EC_C4_scaffold_473	unplaced-scaffold	na	na	JAJMNK010000474.1	=	NZ_JAJMNK010000474.1	Primary Assembly	303938	na
BCSIR_EC_C4_scaffold_474	unplaced-scaffold	na	na	JAJMNK010000475.1	=	NZ_JAJMNK010000475.1	Primary Assembly	558	na
BCSIR_EC_C4_scaffold_48	unplaced-scaffold	na	na	JAJMNK010000049.1	=	NZ_JAJMNK010000049.1	Primary Assembly	281	na
BCSIR_EC_C4_scaffold_49	unplaced-scaffold	na	na	JAJMNK010000050.1	=	NZ_JAJMNK010000050.1	Primary Assembly	517	na
BCSIR_EC_C4_scaffold_5	unplaced-scaffold	na	na	JAJMNK010000006.1	=	NZ_JAJMNK010000006.1	Primary Assembly	572	na
BCSIR_EC_C4_scaffold_50	unplaced-scaffold	na	na	JAJMNK010000051.1	=	NZ_JAJMNK010000051.1	Primary Assembly	407	na
BCSIR_EC_C4_scaffold_51	unplaced-scaffold	na	na	JAJMNK010000052.1	=	NZ_JAJMNK010000052.1	Primary Assembly	452	na
BCSIR_EC_C4_scaffold_52	unplaced-scaffold	na	na	JAJMNK010000053.1	=	NZ_JAJMNK010000053.1	Primary Assembly	478	na
BCSIR_EC_C4_scaffold_53	unplaced-scaffold	na	na	JAJMNK010000054.1	=	NZ_JAJMNK010000054.1	Primary Assembly	455	na
BCSIR_EC_C4_scaffold_54	unplaced-scaffold	na	na	JAJMNK010000055.1	=	NZ_JAJMNK010000055.1	Primary Assembly	454	na
BCSIR_EC_C4_scaffold_55	unplaced-scaffold	na	na	JAJMNK010000056.1	=	NZ_JAJMNK010000056.1	Primary Assembly	303	na
BCSIR_EC_C4_scaffold_56	unplaced-scaffold	na	na	JAJMNK010000057.1	=	NZ_JAJMNK010000057.1	Primary Assembly	334	na
BCSIR_EC_C4_scaffold_57	unplaced-scaffold	na	na	JAJMNK010000058.1	=	NZ_JAJMNK010000058.1	Primary Assembly	751	na
BCSIR_EC_C4_scaffold_58	unplaced-scaffold	na	na	JAJMNK010000059.1	=	NZ_JAJMNK010000059.1	Primary Assembly	468	na
BCSIR_EC_C4_scaffold_59	unplaced-scaffold	na	na	JAJMNK010000060.1	=	NZ_JAJMNK010000060.1	Primary Assembly	613	na
BCSIR_EC_C4_scaffold_6	unplaced-scaffold	na	na	JAJMNK010000007.1	=	NZ_JAJMNK010000007.1	Primary Assembly	424	na
BCSIR_EC_C4_scaffold_60	unplaced-scaffold	na	na	JAJMNK010000061.1	=	NZ_JAJMNK010000061.1	Primary Assembly	676	na
BCSIR_EC_C4_scaffold_61	unplaced-scaffold	na	na	JAJMNK010000062.1	=	NZ_JAJMNK010000062.1	Primary Assembly	492	na
BCSIR_EC_C4_scaffold_62	unplaced-scaffold	na	na	JAJMNK010000063.1	=	NZ_JAJMNK010000063.1	Primary Assembly	314	na
BCSIR_EC_C4_scaffold_63	unplaced-scaffold	na	na	JAJMNK010000064.1	=	NZ_JAJMNK010000064.1	Primary Assembly	243	na
BCSIR_EC_C4_scaffold_64	unplaced-scaffold	na	na	JAJMNK010000065.1	=	NZ_JAJMNK010000065.1	Primary Assembly	455	na
BCSIR_EC_C4_scaffold_65	unplaced-scaffold	na	na	JAJMNK010000066.1	=	NZ_JAJMNK010000066.1	Primary Assembly	458	na
BCSIR_EC_C4_scaffold_66	unplaced-scaffold	na	na	JAJMNK010000067.1	=	NZ_JAJMNK010000067.1	Primary Assembly	392	na
BCSIR_EC_C4_scaffold_67	unplaced-scaffold	na	na	JAJMNK010000068.1	=	NZ_JAJMNK010000068.1	Primary Assembly	393	na
BCSIR_EC_C4_scaffold_68	unplaced-scaffold	na	na	JAJMNK010000069.1	=	NZ_JAJMNK010000069.1	Primary Assembly	1406	na
BCSIR_EC_C4_scaffold_69	unplaced-scaffold	na	na	JAJMNK010000070.1	=	NZ_JAJMNK010000070.1	Primary Assembly	565	na
BCSIR_EC_C4_scaffold_7	unplaced-scaffold	na	na	JAJMNK010000008.1	=	NZ_JAJMNK010000008.1	Primary Assembly	377	na
BCSIR_EC_C4_scaffold_70	unplaced-scaffold	na	na	JAJMNK010000071.1	=	NZ_JAJMNK010000071.1	Primary Assembly	5950	na
BCSIR_EC_C4_scaffold_71	unplaced-scaffold	na	na	JAJMNK010000072.1	=	NZ_JAJMNK010000072.1	Primary Assembly	860	na
BCSIR_EC_C4_scaffold_72	unplaced-scaffold	na	na	JAJMNK010000073.1	=	NZ_JAJMNK010000073.1	Primary Assembly	374	na
BCSIR_EC_C4_scaffold_73	unplaced-scaffold	na	na	JAJMNK010000074.1	=	NZ_JAJMNK010000074.1	Primary Assembly	520	na
BCSIR_EC_C4_scaffold_74	unplaced-scaffold	na	na	JAJMNK010000075.1	=	NZ_JAJMNK010000075.1	Primary Assembly	352	na
BCSIR_EC_C4_scaffold_75	unplaced-scaffold	na	na	JAJMNK010000076.1	=	NZ_JAJMNK010000076.1	Primary Assembly	259	na
BCSIR_EC_C4_scaffold_76	unplaced-scaffold	na	na	JAJMNK010000077.1	=	NZ_JAJMNK010000077.1	Primary Assembly	539	na
BCSIR_EC_C4_scaffold_77	unplaced-scaffold	na	na	JAJMNK010000078.1	=	NZ_JAJMNK010000078.1	Primary Assembly	612	na
BCSIR_EC_C4_scaffold_78	unplaced-scaffold	na	na	JAJMNK010000079.1	=	NZ_JAJMNK010000079.1	Primary Assembly	808	na
BCSIR_EC_C4_scaffold_79	unplaced-scaffold	na	na	JAJMNK010000080.1	=	NZ_JAJMNK010000080.1	Primary Assembly	303	na
BCSIR_EC_C4_scaffold_8	unplaced-scaffold	na	na	JAJMNK010000009.1	=	NZ_JAJMNK010000009.1	Primary Assembly	329	na
BCSIR_EC_C4_scaffold_80	unplaced-scaffold	na	na	JAJMNK010000081.1	=	NZ_JAJMNK010000081.1	Primary Assembly	409	na
BCSIR_EC_C4_scaffold_81	unplaced-scaffold	na	na	JAJMNK010000082.1	=	NZ_JAJMNK010000082.1	Primary Assembly	395	na
BCSIR_EC_C4_scaffold_82	unplaced-scaffold	na	na	JAJMNK010000083.1	=	NZ_JAJMNK010000083.1	Primary Assembly	347	na
BCSIR_EC_C4_scaffold_84	unplaced-scaffold	na	na	JAJMNK010000085.1	=	NZ_JAJMNK010000085.1	Primary Assembly	356	na
BCSIR_EC_C4_scaffold_85	unplaced-scaffold	na	na	JAJMNK010000086.1	=	NZ_JAJMNK010000086.1	Primary Assembly	346	na
BCSIR_EC_C4_scaffold_86	unplaced-scaffold	na	na	JAJMNK010000087.1	=	NZ_JAJMNK010000087.1	Primary Assembly	367	na
BCSIR_EC_C4_scaffold_87	unplaced-scaffold	na	na	JAJMNK010000088.1	=	NZ_JAJMNK010000088.1	Primary Assembly	1600	na
BCSIR_EC_C4_scaffold_88	unplaced-scaffold	na	na	JAJMNK010000089.1	=	NZ_JAJMNK010000089.1	Primary Assembly	411	na
BCSIR_EC_C4_scaffold_89	unplaced-scaffold	na	na	JAJMNK010000090.1	=	NZ_JAJMNK010000090.1	Primary Assembly	642	na
BCSIR_EC_C4_scaffold_9	unplaced-scaffold	na	na	JAJMNK010000010.1	=	NZ_JAJMNK010000010.1	Primary Assembly	530	na
BCSIR_EC_C4_scaffold_90	unplaced-scaffold	na	na	JAJMNK010000091.1	=	NZ_JAJMNK010000091.1	Primary Assembly	3451	na
BCSIR_EC_C4_scaffold_91	unplaced-scaffold	na	na	JAJMNK010000092.1	=	NZ_JAJMNK010000092.1	Primary Assembly	332	na
BCSIR_EC_C4_scaffold_92	unplaced-scaffold	na	na	JAJMNK010000093.1	=	NZ_JAJMNK010000093.1	Primary Assembly	1167	na
BCSIR_EC_C4_scaffold_93	unplaced-scaffold	na	na	JAJMNK010000094.1	=	NZ_JAJMNK010000094.1	Primary Assembly	1031	na
BCSIR_EC_C4_scaffold_94	unplaced-scaffold	na	na	JAJMNK010000095.1	=	NZ_JAJMNK010000095.1	Primary Assembly	2215	na
BCSIR_EC_C4_scaffold_95	unplaced-scaffold	na	na	JAJMNK010000096.1	=	NZ_JAJMNK010000096.1	Primary Assembly	312	na
BCSIR_EC_C4_scaffold_96	unplaced-scaffold	na	na	JAJMNK010000097.1	=	NZ_JAJMNK010000097.1	Primary Assembly	393	na
BCSIR_EC_C4_scaffold_97	unplaced-scaffold	na	na	JAJMNK010000098.1	=	NZ_JAJMNK010000098.1	Primary Assembly	585	na
BCSIR_EC_C4_scaffold_98	unplaced-scaffold	na	na	JAJMNK010000099.1	=	NZ_JAJMNK010000099.1	Primary Assembly	560	na
BCSIR_EC_C4_scaffold_99	unplaced-scaffold	na	na	JAJMNK010000100.1	=	NZ_JAJMNK010000100.1	Primary Assembly	881	na
